code,股票简称,最新价,最新涨跌幅,涨停,量比,量比强度,市盈率(pe),PE风险等级,所属概念,所属同花顺行业,几天几板,连续涨停天数,所属概念数量,热门概念数量,是否主流热点,a股市值(不含限售股),市值分组,最新dde大单净额,换手率,换手强度,振幅,首次涨停时间,最终涨停时间,涨停原因类别,涨停封单量,涨停封单额,涨停封单量占成交量比,封单强度,涨停开板次数,封板质量,综合评分,评分等级,市场涨停家数,市场跌停家数,市场情绪分数,当日热门概念,涨停日期,持仓
300749,顶固集创,12.76,20.037629351,涨停,3.09,活跃,167.54,严重高估,家用电器;智能家居;回购增持再贷款概念;人工智能,轻工制造-家居用品-定制家居,首板涨停,1,4,1,True,2008367900.0,微盘,40695404.0,13.279,活跃,21.449, 13:26:27, 13:26:27,定制家居+智能制造+回购完成+前三季度扭亏,2276381,29046621.56,10.891205546044889,较强,0,极好,11.77138,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
301526,国际复材,7.25,20.033112583,涨停,10.686,异常活跃,75.13,过高,PCB概念;华为手机;5G;消费电子概念;汽车电子;华为概念;工业互联网;特高压;光伏概念;数字经济;风电;西部大开发;国企改革;绿色电力;深股通;融资融券,建筑材料-建筑材料-玻璃玻纤,首板涨停,1,14,5,True,10181848700.0,中盘,472178400.0,28.867,激烈,16.225, 14:25:24, 14:25:24,5G低介电玻纤+PCB材料+风电纱龙头+云南国资,8079559,58576802.75,1.9929317606599055,较弱,0,极好,16.05104394228934,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
300421,力星股份,28.78,20.016680567,涨停,1.611,正常,122.884,严重高估,减速器;人形机器人;工业母机;机器人概念;新能源汽车;高端装备;海工装备;高铁;风电;商业航天,机械设备-通用设备-金属制品,首板涨停,1,10,5,True,6629302400.0,小盘,288991210.0,37.428,异常,23.269, 14:20:45, 14:35:21,人形机器人+轴承钢球+浙江嵘泰合作,5230276,150527343.28,6.066678323817676,一般,1,良好,15.099739499117444,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
301529,福赛科技,85.85,20.002795639,涨停,1.39,正常,51.214,偏高,比亚迪概念;新能源汽车;传感器;汽车电子;中俄贸易概念;5G;回购增持再贷款概念;融资融券,汽车-汽车零部件-车身附件及饰件,首板涨停,1,7,3,True,3883726100.0,小盘,79307663.0,14.997,活跃,20.744, 14:52:48, 14:52:48,新能源汽车+北美客户+三季报增长,416390,35747081.5,6.137621635134689,一般,0,极好,13.57684,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
301486,致尚科技,91.85,20.002613013,涨停,5.708,异常活跃,54.31,偏高,共封装光学(CPO);光纤概念;富士康概念;5G;芯片概念;数据中心;东数西算(算力);消费电子概念;MR(混合现实);抖音概念(字节概念);阿里巴巴概念;虚拟现实;华为概念;华为昇腾;比亚迪概念;新型工业化;粤港澳大湾区;高端装备;股权转让(并购重组);深股通;融资融券,电子-消费电子-消费电子零部件及组装,首板涨停,1,19,5,True,6654877400.0,小盘,178859884.0,18.021,活跃,16.292, 10:01:18, 10:01:18,拟并购恒扬数据+DPU+MPO+CPO+消费电子,1485185,136414242.25,11.374689360315076,较强,0,极好,16.47264291894837,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
300427,红相股份,10.56,20,涨停,1.524,正常,64.656,过高,军民融合;福建自贸区;军工;海峡两岸;商业航天;区块链;电力物联网;特高压;智能电网;充电桩;风电;专精特新;绿色电力;毫米波雷达;芯片概念,电力设备-电网设备-电气自控设备,首板涨停,1,15,7,True,5311731600.0,小盘,398981100.0,31.083,异常,21.25, 10:45:30, 10:45:30,商业航天+海峡两岸+三季报扭亏+电力检测,9812400,103618944.0,6.275925834014284,一般,0,极好,15.710562858383621,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
300377,赢时胜,18.84,20,涨停,6.06,异常活跃,-245.586,亏损,数字货币;Web3.0;信创;华为鲲鹏;华为昇腾;互联网金融;区块链;AI智能体;腾讯概念;阿里巴巴概念;华为概念;人工智能;DeepSeek概念;机器人概念;粤港澳大湾区;深股通;股权转让(并购重组);融资融券,计算机-软件开发-垂直应用软件,首板涨停,1,16,4,True,12473682700.0,中盘,461126407.0,14.349,活跃,20.892, 13:45:21, 14:24:15,金融科技+AI应用+机器人概念+资产托管,5737300,108090732.0,6.039320563225985,一般,2,良好,15.41817782181379,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
688048,长光华芯,128.82,20,涨停,1.359,正常,813.238,严重高估,共封装光学(CPO);光纤概念;汽车芯片;第三代半导体;芯片概念;数据中心;华为概念;可控核聚变;专精特新;商业航天;医美概念;沪股通;融资融券,电子-半导体-分立器件,首板涨停,1,11,3,True,22708382000.0,中盘,319890600.0,11.879,活跃,20.0, 10:39:51, 10:39:51,光通信芯片+氮化镓+商业航天+扭亏,970649,125039004.18,4.6352197891067135,较弱,0,极好,13.291859951470542,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
301005,超捷股份,69.61,19.996552319,涨停,0.888,偏低,246.576,严重高估,PEEK材料;卫星导航;无人机;人形机器人;商业航天;小米汽车;飞行汽车(eVTOL);航空发动机;汽车热管理;华为汽车;大飞机;家用电器;比亚迪概念;特斯拉概念;机器人概念;低空经济;小米概念;军工;新能源汽车;换电概念;专精特新;智能物流;创投;氢能源;融资融券,汽车-汽车零部件-其他汽车零部件,首板涨停,1,24,7,True,9214400000.0,小盘,328756201.0,15.334,活跃,18.273, 09:38:24, 09:38:24,商业航天+人形机器人+紧固件龙头,1786850,124382628.5,8.803329958029668,一般,0,极好,14.779692359204113,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
600227,赤天化,2.83,10.116731518,涨停,0.958,偏低,-23.51,亏损,民营医院;化肥;煤化工概念;阿尔茨海默概念;西部大开发;煤炭概念;仿制药一致性评价;创投;医疗器械概念,基础化工-农化制品-氮肥,首板涨停,1,9,1,True,3615607400.0,小盘,86965241.0,5.914,温和,9.339, 09:37:56, 09:37:56,尿素+煤化工+贵州龙头+低价股,12392498,35070769.34,16.40087061407,较强,0,极好,7.973954999999999,E,80.0,12.0,79.52659449323649,"国企改革, 海峡两岸, 新能源汽车, 军工, 华为概念",20251205,False
